"","sampling","plot","treatment","species","abundance","height","Cb","Db","Cm","Dm","datenew","month"
"4789","4jul",15,"p","dagl",2,10,0.4,NA,0.6,NA,2023-07-11,7
"4790","4jul",4,"wp","shar",2,10,2,NA,1.4,NA,2023-07-11,7
"4791","4jul",12,"wp","shar",2,8.5,NA,0.1,NA,0.09,2023-07-11,7
"4792","4jul",4,"wp","shar",2,8,2.5,NA,1.6,NA,2023-07-11,7
"4793","4jul",15,"p","vepe",2,6,3.4,NA,2.8,NA,2023-07-11,7
"4794","4jul",4,"wp","shar",2,6,1.9,NA,1.7,NA,2023-07-11,7
"4795","4jul",4,"wp","shar",2,6,2.5,NA,0.9,NA,2023-07-11,7
"4796","4jul",12,"wp","shar",2,5,1.7,NA,NA,0.04,2023-07-11,7
"4797","4jul",12,"wp","shar",2,5,2.1,NA,2.3,NA,2023-07-11,7
"4798","4jul",4,"wp","gafr",2,5,5,NA,3.2,NA,2023-07-11,7
"4799","4jul",9,"w","shar",2,5,NA,0.05,NA,0.03,2023-07-11,7
"4800","4jul",3,"p","coar",2,4.5,2.9,NA,2.5,NA,2023-07-11,7
"4801","4jul",12,"wp","shar",2,3.5,NA,0.13,NA,0.1,2023-07-11,7
"4802","5jul",16,"w","avst",2,53.5,NA,0.07,NA,0.04,2023-07-26,7
"4803","5jul",14,"c","trre",2,33,NA,0.19,NA,0.17,2023-07-26,7
"4804","5jul",16,"w","avst",2,25,NA,0.04,NA,0.06,2023-07-26,7
"4805","5jul",16,"w","avst",2,24.5,NA,0.05,NA,0.07,2023-07-26,7
"4806","5jul",16,"w","avst",2,22,NA,0.07,NA,0.04,2023-07-26,7
"4807","5jul",9,"w","hyra",2,21.5,1.5,NA,0.9,NA,2023-07-26,7
"4808","5jul",16,"w","avst",2,21,NA,0.05,NA,0.05,2023-07-26,7
"4809","5jul",2,"c","hyra",2,19,5.3,NA,3.7,NA,2023-07-26,7
"4810","5jul",3,"p","fear",2,18.5,2.8,NA,1.8,NA,2023-07-26,7
"4811","5jul",3,"p","fear",2,18,7.8,NA,4.4,NA,2023-07-26,7
"4812","5jul",9,"w","cegl",2,17,NA,0.02,NA,0.03,2023-07-26,7
"4813","5jul",3,"p","fear",2,15,3,NA,2.1,NA,2023-07-26,7
"4814","5jul",2,"c","trre",2,14,NA,0.25,0.4,NA,2023-07-26,7
"4815","5jul",1,"w","cegl",2,13,NA,0.04,NA,0.02,2023-07-26,7
"4816","5jul",9,"w","cegl",2,13,NA,0.02,NA,0.02,2023-07-26,7
"4817","5jul",3,"p","fear",2,12.5,3.2,NA,1.9,NA,2023-07-26,7
"4818","5jul",12,"wp","plla",2,12,1.5,NA,0.9,NA,2023-07-26,7
"4819","5jul",9,"w","rabu",2,12,NA,0.06,NA,0.04,2023-07-26,7
"4820","5jul",10,"p","ch",2,11,NA,0.2,1.8,NA,2023-07-26,7
"4821","5jul",6,"p","mear",2,11,2.9,NA,3.4,NA,2023-07-26,7
"4822","5jul",2,"c","hyra",2,9,2.1,NA,1.9,NA,2023-07-26,7
"4823","5jul",2,"c","hyra",2,8.5,2.2,NA,1.8,NA,2023-07-26,7
"4824","5jul",9,"w","rabu",2,8,0.9,NA,1,NA,2023-07-26,7
"4825","5jul",9,"w","rabu",2,7,NA,0.06,NA,0.03,2023-07-26,7
"4826","5jul",12,"wp","trre",2,6.5,NA,0.11,1.8,NA,2023-07-26,7
"4827","5jul",10,"p","veof",2,5,2.5,NA,2.9,NA,2023-07-26,7
"4828","5jul",12,"wp","trre",2,3.5,1.5,NA,1.6,NA,2023-07-26,7
"4829","5jul",12,"wp","trre",2,2.5,NA,0.02,NA,0.03,2023-07-26,7
"4830","6aug",14,"c","libi",2,83,NA,0.15,NA,0.19,2023-08-22,8
"4831","6aug",16,"w","avst",2,60,3,NA,NA,0.07,2023-08-22,8
"4832","6aug",14,"c","libi",2,53,NA,0.16,NA,0.16,2023-08-22,8
"4833","6aug",7,"c","elre",2,42,NA,0.07,NA,0.06,2023-08-22,8
"4834","6aug",7,"c","elre",2,37,NA,0.07,NA,0.06,2023-08-22,8
"4835","6aug",7,"c","elre",2,37,NA,0.05,NA,0.08,2023-08-22,8
"4836","6aug",14,"c","libi",2,29.5,NA,0.12,NA,0.04,2023-08-22,8
"4837","6aug",12,"wp","coar",2,22,NA,0.15,1.2,NA,2023-08-22,8
"4838","6aug",7,"c","elre",2,19,NA,0.05,NA,0.03,2023-08-22,8
"4839","6aug",3,"p","veof",2,17,1.1,NA,0.9,NA,2023-08-22,8
"4840","6aug",7,"c","elre",2,12,NA,0.04,NA,0.05,2023-08-22,8
"4841","6aug",6,"p","veof",2,11,1.2,NA,NA,0.1,2023-08-22,8
"4842","6aug",10,"p","mean",2,8,1.8,NA,1,NA,2023-08-22,8
"4843","6aug",10,"p","mean",2,8,1.4,NA,2,NA,2023-08-22,8
"4844","6aug",6,"p","ni_p6_1",2,7,4.5,NA,5,NA,2023-08-22,8
"4845","6aug",6,"p","veof",2,7,0.7,NA,NA,0.11,2023-08-22,8
"4846","6aug",15,"p","shar",2,6,NA,0.06,2.3,NA,2023-08-22,8
"4847","6aug",15,"p","shar",2,6,NA,0.26,2.2,NA,2023-08-22,8
"4848","6aug",15,"p","shar",2,5.5,NA,0.13,NA,0.06,2023-08-22,8
"4849","6aug",15,"p","vepe",2,5,1.7,NA,2.8,NA,2023-08-22,8
"4850","6aug",15,"p","shar",2,4.5,NA,0.16,1.2,NA,2023-08-22,8
"4851","6aug",15,"p","shar",2,3.5,NA,0.16,NA,0.05,2023-08-22,8
"4852","7sep",1,"w","cadi",2,53,26,NA,4.2,NA,2023-09-04,9
"4853","7sep",3,"p","veof",2,17.5,1.8,NA,2,NA,2023-09-04,9
"4854","7sep",15,"p","veof",2,13,2.4,NA,1.1,NA,2023-09-04,9
"4855","7sep",10,"p","veof",2,8,NA,0.21,NA,0.06,2023-09-04,9
"4856","7sep",2,"c","plla",2,6,1.2,NA,1,NA,2023-09-04,9
"4857","7sep",13,"wp","shar",2,4.5,1.5,NA,1.5,NA,2023-09-04,9
"4858","7sep",8,"w","bepe",2,4.5,1.7,NA,1.5,NA,2023-09-04,9
"4859","7sep",10,"p","shar",2,4,2.5,NA,2.1,NA,2023-09-04,9
"4860","7sep",5,"wp","trre",2,4,1.7,NA,1.5,NA,2023-09-04,9
"4861","8sep",4,"wp","ni_p4_1",2,25,NA,0.25,1,NA,2023-09-18,9
"4862","8sep",9,"w","trre",2,18,NA,0.24,NA,0.19,2023-09-18,9
"4863","8sep",6,"p","melu",2,17,4.2,NA,2,NA,2023-09-18,9
"4864","8sep",10,"p","veof",2,13,2.1,NA,NA,0.07,2023-09-18,9
"4865","8sep",15,"p","ni_p15_5",2,10,2,NA,1.2,NA,2023-09-18,9
"4866","8sep",15,"p","ni_p15_5",2,9,1.9,NA,1.5,NA,2023-09-18,9
"4867","8sep",9,"w","trre",2,9,1.2,NA,1,NA,2023-09-18,9
"4868","8sep",13,"wp","asteraceae",2,8,4.7,NA,4.6,NA,2023-09-18,9
"4869","8sep",11,"c","pore",2,6,NA,0.04,NA,0.03,2023-09-18,9
"4870","8sep",15,"p","ni_p15_5",2,6,2.5,NA,1.5,NA,2023-09-18,9
"4871","8sep",2,"c","gedi",2,5,NA,0.02,NA,0.02,2023-09-18,9
"4872","8sep",2,"c","gedi",2,5,NA,0.02,NA,0.02,2023-09-18,9
"4873","8sep",8,"w","bepe",2,5,1.2,NA,1.8,NA,2023-09-18,9
"4874","8sep",8,"w","bepe",2,5,1.1,NA,1.5,NA,2023-09-18,9
"4875","8sep",14,"c","gedi",2,3.5,NA,0.02,NA,0.03,2023-09-18,9
"4876","8sep",14,"c","gedi",2,3,NA,0.02,NA,0.03,2023-09-18,9
"4877","8sep",2,"c","gedi",2,3,NA,0.02,NA,0.02,2023-09-18,9
"4878","8sep",2,"c","gedi",2,2,NA,0.02,NA,0.02,2023-09-18,9
"4879","8sep",2,"c","gedi",2,1.5,NA,0.02,NA,0.02,2023-09-18,9
"4880","9oct",5,"wp","ch",2,34,NA,0.14,1.6,NA,2023-10-04,10
"4881","9oct",9,"w","trfr",2,25,NA,0.21,2.1,NA,2023-10-04,10
"4882","9oct",11,"c","trre",2,22,NA,0.21,1,NA,2023-10-04,10
"4883","9oct",3,"p","veof",2,19.5,3.7,NA,1.5,NA,2023-10-04,10
"4884","9oct",10,"p","veof",2,17,4.5,NA,3.5,NA,2023-10-04,10
"4885","9oct",11,"c","trre",2,9.5,NA,0.16,1.5,NA,2023-10-04,10
"4886","9oct",6,"p","ni_p6_2",2,9,2.5,NA,2,NA,2023-10-04,10
"4887","9oct",10,"p","to",2,7,NA,0.15,NA,0.1,2023-10-04,10
"4888","9oct",11,"c","shar",2,7,0.7,NA,0.7,NA,2023-10-04,10
"4889","9oct",13,"wp","gedi",2,7,1.8,NA,2,NA,2023-10-04,10
"4890","9oct",3,"p","gedi",2,7,0.8,NA,0.9,NA,2023-10-04,10
"4891","9oct",11,"c","shar",2,6,NA,0.01,NA,0.01,2023-10-04,10
"4892","9oct",3,"p","gedi",2,6,NA,0.1,NA,0.05,2023-10-04,10
"4893","9oct",4,"wp","gedi",2,6,0.9,NA,0.5,NA,2023-10-04,10
"4894","9oct",13,"wp","gedi",2,5.5,2,NA,1.3,NA,2023-10-04,10
"4895","9oct",6,"p","bepe",2,5.5,1,NA,0.9,NA,2023-10-04,10
"4896","9oct",8,"w","bepe",2,5.5,2.4,NA,3.5,NA,2023-10-04,10
"4897","9oct",11,"c","shar",2,5,NA,0.02,NA,0.02,2023-10-04,10
"4898","9oct",15,"p","vepe",2,5,NA,0.07,NA,0.05,2023-10-04,10
"4899","9oct",11,"c","bepe",2,4.5,1.5,NA,1,NA,2023-10-04,10
"4900","9oct",3,"p","gedi",2,4.5,NA,0.02,NA,0.03,2023-10-04,10
"4901","9oct",4,"wp","ni_p4_3",2,4.5,2,NA,1.3,NA,2023-10-04,10
"4902","9oct",14,"c","bepe",2,4,NA,0.17,1.7,NA,2023-10-04,10
"4903","9oct",15,"p","vepe",2,4,NA,0.06,NA,0.05,2023-10-04,10
"4904","9oct",11,"c","shar",2,3,NA,0.01,NA,0.02,2023-10-04,10
"4905","9oct",14,"c","bepe",2,3,NA,0.027,1.5,NA,2023-10-04,10
"4906","9oct",14,"c","bepe",2,3,NA,0.11,1.8,NA,2023-10-04,10
"4907","9oct",15,"p","vepe",2,3,NA,0.04,NA,0.05,2023-10-04,10
"4908","9oct",3,"p","gedi",2,3,NA,0.02,NA,0.01,2023-10-04,10
"4909","9oct",13,"wp","gedi",2,2.5,0.8,NA,0.9,NA,2023-10-04,10
"4910","9oct",15,"p","vepe",2,2.5,NA,0.05,NA,0.05,2023-10-04,10
"4911","9oct",10,"p","to",2,2,NA,0.07,NA,0.03,2023-10-04,10
"4912","9oct",11,"c","shar",2,2,NA,0.02,NA,0.01,2023-10-04,10
"4913","9oct",15,"p","vepe",2,2,NA,0.04,NA,0.05,2023-10-04,10
"4914","9oct",3,"p","gedi",2,2,NA,0.13,NA,0.1,2023-10-04,10
"4915","2jun",3,"p","dagl",1.5,17,NA,NA,NA,NA,2023-06-14,6
"4916","2jun",3,"p","dagl",1.5,10,NA,NA,NA,NA,2023-06-14,6
"4917","2jun",3,"p","dagl",1.5,8,NA,NA,NA,NA,2023-06-14,6
"4918","2jun",10,"p","elre",1.5,16,NA,NA,NA,NA,2023-06-14,6
"4919","2jun",10,"p","elre",1.5,13,NA,NA,NA,NA,2023-06-14,6
"4920","2jun",10,"p","elre",1.5,9,NA,NA,NA,NA,2023-06-14,6
"4921","2jun",6,"p","fear",1.5,20,NA,NA,NA,NA,2023-06-14,6
"4922","2jun",6,"p","fear",1.5,18,NA,NA,NA,NA,2023-06-14,6
"4923","3jun",9,"w","trre",1.5,34,3,NA,3.2,NA,2023-06-28,6
"4924","2jun",10,"p","coar",1.2,11.5,NA,NA,NA,NA,2023-06-14,6
"4925","2jun",10,"p","coar",1.2,10,NA,NA,NA,NA,2023-06-14,6
"4926","2jun",10,"p","coar",1.2,9,NA,NA,NA,NA,2023-06-14,6
"4927","0may",1,"w","apar",1,18,NA,NA,NA,NA,2023-05-04,5
"4928","0may",1,"w","apar",1,16,NA,NA,NA,NA,2023-05-04,5
"4929","0may",1,"w","apar",1,15,NA,NA,NA,NA,2023-05-04,5
"4930","0may",14,"c","avst",1,69,NA,NA,NA,NA,2023-05-04,5
"4931","0may",5,"wp","bepe",1,30,NA,NA,NA,NA,2023-05-04,5
"4932","0may",10,"p","bepe",1,19,NA,NA,NA,NA,2023-05-04,5
"4933","0may",12,"wp","brho",1,63.5,NA,NA,NA,NA,2023-05-04,5
"4934","0may",8,"w","brho",1,55,NA,NA,NA,NA,2023-05-04,5
"4935","0may",12,"wp","brho",1,53,NA,NA,NA,NA,2023-05-04,5
"4936","0may",10,"p","brho",1,52,NA,NA,NA,NA,2023-05-04,5
"4937","0may",10,"p","brho",1,50,NA,NA,NA,NA,2023-05-04,5
"4938","0may",12,"wp","brho",1,44,NA,NA,NA,NA,2023-05-04,5
"4939","0may",12,"wp","brst",1,55,NA,NA,NA,NA,2023-05-04,5
"4940","0may",9,"w","cegl",1,45,NA,NA,NA,NA,2023-05-04,5
"4941","0may",12,"wp","cegl",1,41,NA,NA,NA,NA,2023-05-04,5
"4942","0may",12,"wp","cegl",1,34,NA,NA,NA,NA,2023-05-04,5
"4943","0may",12,"wp","cegl",1,28.5,NA,NA,NA,NA,2023-05-04,5
"4944","0may",13,"wp","cegl",1,25,NA,NA,NA,NA,2023-05-04,5
"4945","0may",14,"c","cegl",1,21.5,NA,NA,NA,NA,2023-05-04,5
"4946","0may",1,"w","cegl",1,15,NA,NA,NA,NA,2023-05-04,5
"4947","0may",16,"w","coar",1,65,NA,NA,NA,NA,2023-05-04,5
"4948","0may",16,"w","coar",1,52,NA,NA,NA,NA,2023-05-04,5
"4949","0may",16,"w","coar",1,45,NA,NA,NA,NA,2023-05-04,5
"4950","0may",3,"p","coar",1,33,NA,NA,NA,NA,2023-05-04,5
"4951","0may",6,"p","coar",1,24,NA,NA,NA,NA,2023-05-04,5
"4952","0may",14,"c","crca",1,27,NA,NA,NA,NA,2023-05-04,5
"4953","0may",14,"c","crca",1,15,NA,NA,NA,NA,2023-05-04,5
"4954","0may",4,"wp","gafr",1,57,NA,NA,NA,NA,2023-05-04,5
"4955","0may",8,"w","mear",1,37,NA,NA,NA,NA,2023-05-04,5
"4956","0may",4,"wp","mear",1,32,NA,NA,NA,NA,2023-05-04,5
"4957","0may",2,"c","mear",1,21,NA,NA,NA,NA,2023-05-04,5
"4958","0may",1,"w","mear",1,17,NA,NA,NA,NA,2023-05-04,5
"4959","0may",12,"wp","opap",1,11,NA,NA,NA,NA,2023-05-04,5
"4960","0may",8,"w","poan",1,80,NA,NA,NA,NA,2023-05-04,5
"4961","0may",13,"wp","poan",1,73,NA,NA,NA,NA,2023-05-04,5
"4962","0may",8,"w","poan",1,71,NA,NA,NA,NA,2023-05-04,5
"4963","0may",11,"c","poan",1,67,NA,NA,NA,NA,2023-05-04,5
"4964","0may",13,"wp","poan",1,67,NA,NA,NA,NA,2023-05-04,5
"4965","0may",3,"p","poan",1,61,NA,NA,NA,NA,2023-05-04,5
"4966","0may",13,"wp","poan",1,59.5,NA,NA,NA,NA,2023-05-04,5
"4967","0may",5,"wp","rabu",1,54,NA,NA,NA,NA,2023-05-04,5
"4968","0may",2,"c","rabu",1,37,NA,NA,NA,NA,2023-05-04,5
"4969","0may",12,"wp","rabu",1,34,NA,NA,NA,NA,2023-05-04,5
"4970","0may",13,"wp","rapa",1,37.5,NA,NA,NA,NA,2023-05-04,5
"4971","0may",2,"c","tono",1,28,NA,NA,NA,NA,2023-05-04,5
"4972","0may",2,"c","tono",1,24,NA,NA,NA,NA,2023-05-04,5
"4973","0may",2,"c","tono",1,20,NA,NA,NA,NA,2023-05-04,5
"4974","0may",2,"c","tono",1,14,NA,NA,NA,NA,2023-05-04,5
"4975","0may",14,"c","trdu",1,29,NA,NA,NA,NA,2023-05-04,5
"4976","0may",6,"p","trdu",1,24,NA,NA,NA,NA,2023-05-04,5
"4977","0may",14,"c","trdu",1,20,NA,NA,NA,NA,2023-05-04,5
"4978","0may",1,"w","trnu",1,25,NA,NA,NA,NA,2023-05-04,5
"4979","0may",2,"c","trre",1,23,NA,NA,NA,NA,2023-05-04,5
"4980","0may",14,"c","vepe",1,33,NA,NA,NA,NA,2023-05-04,5
"4981","0may",6,"p","vepe",1,26,NA,NA,NA,NA,2023-05-04,5
"4982","0may",6,"p","vepe",1,12,NA,NA,NA,NA,2023-05-04,5
"4983","0may",3,"p","visa",1,55,NA,NA,NA,NA,2023-05-04,5
"4984","0may",4,"wp","visa",1,45,NA,NA,NA,NA,2023-05-04,5
"4985","0may",8,"w","visa",1,36,NA,NA,NA,NA,2023-05-04,5
"4986","1may",7,"c","anpy",1,28.5,NA,NA,NA,NA,2023-05-16,5
"4987","1may",8,"w","apar",1,26,NA,NA,NA,NA,2023-05-16,5
"4988","1may",1,"w","bepe",1,21,NA,NA,NA,NA,2023-05-16,5
"4989","1may",1,"w","bepe",1,18,NA,NA,NA,NA,2023-05-16,5
"4990","1may",8,"w","brho",1,59,NA,NA,NA,NA,2023-05-16,5
"4991","1may",14,"c","cegl",1,29,NA,NA,NA,NA,2023-05-16,5
"4992","1may",11,"c","cegl",1,16,NA,NA,NA,NA,2023-05-16,5
"4993","1may",11,"c","cegl",1,15,NA,NA,NA,NA,2023-05-16,5
"4994","1may",14,"c","crca",1,18,NA,NA,NA,NA,2023-05-16,5
"4995","1may",1,"w","dile",1,44,NA,NA,NA,NA,2023-05-16,5
"4996","1may",1,"w","dile",1,38,NA,NA,NA,NA,2023-05-16,5
"4997","1may",8,"w","fear",1,53,NA,NA,NA,NA,2023-05-16,5
"4998","1may",8,"w","fear",1,37,NA,NA,NA,NA,2023-05-16,5
"4999","1may",7,"c","gedi",1,23,NA,NA,NA,NA,2023-05-16,5
"5000","1may",2,"c","gedi",1,17,NA,NA,NA,NA,2023-05-16,5
"5001","1may",2,"c","gedi",1,13.5,NA,NA,NA,NA,2023-05-16,5
"5002","1may",16,"w","gemo",1,37,NA,NA,NA,NA,2023-05-16,5
"5003","1may",16,"w","gemo",1,23,NA,NA,NA,NA,2023-05-16,5
"5004","1may",16,"w","libi",1,48,NA,NA,NA,NA,2023-05-16,5
"5005","1may",7,"c","opap",1,23,NA,NA,NA,NA,2023-05-16,5
"5006","1may",2,"c","plla",1,50.54,NA,NA,NA,NA,2023-05-16,5
"5007","1may",2,"c","plla",1,29,NA,NA,NA,NA,2023-05-16,5
"5008","1may",11,"c","poan",1,75,NA,NA,NA,NA,2023-05-16,5
"5009","1may",11,"c","poan",1,44,NA,NA,NA,NA,2023-05-16,5
"5010","1may",14,"c","pobu",1,44,NA,NA,NA,NA,2023-05-16,5
"5011","1may",14,"c","pobu",1,41,NA,NA,NA,NA,2023-05-16,5
"5012","1may",7,"c","rapa",1,26,NA,NA,NA,NA,2023-05-16,5
"5013","1may",7,"c","rapa",1,20,NA,NA,NA,NA,2023-05-16,5
"5014","1may",7,"c","rapa",1,18,NA,NA,NA,NA,2023-05-16,5
"5015","1may",16,"w","shar",1,31,NA,NA,NA,NA,2023-05-16,5
"5016","1may",16,"w","shar",1,28,NA,NA,NA,NA,2023-05-16,5
"5017","1may",2,"c","tono",1,51,NA,NA,NA,NA,2023-05-16,5
"5018","1may",2,"c","tono",1,47.5,NA,NA,NA,NA,2023-05-16,5
"5019","1may",2,"c","tono",1,43,NA,NA,NA,NA,2023-05-16,5
"5020","1may",2,"c","tono",1,34,NA,NA,NA,NA,2023-05-16,5
"5021","1may",2,"c","tono",1,19,NA,NA,NA,NA,2023-05-16,5
"5022","1may",2,"c","tono",1,15,NA,NA,NA,NA,2023-05-16,5
"5023","1may",11,"c","trdu",1,23.5,NA,NA,NA,NA,2023-05-16,5
"5024","1may",8,"w","trre",1,36,NA,NA,NA,NA,2023-05-16,5
"5025","1may",16,"w","visa",1,48,NA,NA,NA,NA,2023-05-16,5
"5026","1may",16,"w","visa",1,48,NA,NA,NA,NA,2023-05-16,5
"5027","10oct",8,"w","pore",1,61,NA,0.1,NA,0.1,2023-10-16,10
"5028","10oct",15,"p","veof",1,24,5.5,NA,2,NA,2023-10-16,10
"5029","10oct",6,"p","veof",1,14,NA,0.16,0.8,NA,2023-10-16,10
"5030","10oct",14,"c","libi",1,12,NA,0.04,NA,0.03,2023-10-16,10
"5031","10oct",16,"w","libi",1,11,NA,0.01,NA,0.01,2023-10-16,10
"5032","10oct",16,"w","libi",1,10,NA,0.02,NA,0.01,2023-10-16,10
"5033","10oct",16,"w","shar",1,10,NA,0.01,NA,0.02,2023-10-16,10
"5034","10oct",7,"c","gedi",1,10,NA,0.02,NA,0.01,2023-10-16,10
"5035","10oct",15,"p","ni_p15_5",1,9.5,2,NA,1.2,NA,2023-10-16,10
"5036","10oct",16,"w","shar",1,9,NA,0.03,NA,0.02,2023-10-16,10
"5037","10oct",3,"p","ni_p3_2",1,9,2.4,NA,2.4,NA,2023-10-16,10
"5038","10oct",3,"p","mear",1,8.5,NA,0.34,NA,0.17,2023-10-16,10
"5039","10oct",8,"w","ni_p8_1",1,8.5,NA,0.11,NA,0.11,2023-10-16,10
"5040","10oct",11,"c","shar",1,8,NA,0.02,NA,0.02,2023-10-16,10
"5041","10oct",16,"w","shar",1,8,NA,0.02,NA,0.01,2023-10-16,10
"5042","10oct",7,"c","bepe",1,8,0.8,NA,0.8,NA,2023-10-16,10
"5043","10oct",7,"c","gedi",1,8,NA,0.02,NA,0.01,2023-10-16,10
"5044","10oct",8,"w","shar",1,7.5,NA,0.05,NA,0.02,2023-10-16,10
"5045","10oct",16,"w","libi",1,7,NA,0.01,NA,0.01,2023-10-16,10
"5046","10oct",2,"c","gedi",1,7,0.9,NA,0.8,NA,2023-10-16,10
"5047","10oct",6,"p","gedi",1,7,0.9,NA,0.7,NA,2023-10-16,10
"5048","10oct",6,"p","trre",1,7,1.4,NA,0.9,NA,2023-10-16,10
"5049","10oct",7,"c","pore",1,7,NA,0.03,NA,0.04,2023-10-16,10
"5050","10oct",3,"p","mear",1,6.5,NA,0.23,NA,0.31,2023-10-16,10
"5051","10oct",7,"c","gedi",1,6.5,NA,0.02,NA,0.01,2023-10-16,10
"5052","10oct",11,"c","shar",1,6,NA,0.01,NA,0.02,2023-10-16,10
"5053","10oct",14,"c","libi",1,6,NA,0.02,NA,0.03,2023-10-16,10
"5054","10oct",14,"c","to",1,6,NA,0.01,NA,0.02,2023-10-16,10
"5055","10oct",14,"c","vepe",1,6,NA,0.01,NA,0.02,2023-10-16,10
"5056","10oct",14,"c","vepe",1,6,NA,0.03,NA,0.04,2023-10-16,10
"5057","10oct",16,"w","libi",1,6,NA,0.01,NA,0.01,2023-10-16,10
"5058","10oct",16,"w","shar",1,6,NA,0.01,NA,0.01,2023-10-16,10
"5059","10oct",2,"c","gedi",1,6,1.5,NA,1,NA,2023-10-16,10
"5060","10oct",7,"c","gedi",1,6,NA,0.04,NA,0.02,2023-10-16,10
"5061","10oct",8,"w","pore",1,6,NA,0.03,NA,0.02,2023-10-16,10
"5062","10oct",8,"w","to",1,6,NA,0.03,NA,0.02,2023-10-16,10
"5063","10oct",10,"p","to",1,5.5,NA,0.11,NA,0.03,2023-10-16,10
"5064","10oct",6,"p","gedi",1,5.5,0.7,NA,0.6,NA,2023-10-16,10
"5065","10oct",11,"c","shar",1,5,NA,0.02,NA,0.01,2023-10-16,10
"5066","10oct",11,"c","shar",1,5,NA,0.01,NA,0.02,2023-10-16,10
"5067","10oct",6,"p","gedi",1,5,NA,0.11,NA,0.03,2023-10-16,10
"5068","10oct",8,"w","to",1,5,NA,0.15,NA,0.08,2023-10-16,10
"5069","10oct",8,"w","to",1,5,NA,0.06,NA,0.03,2023-10-16,10
"5070","10oct",4,"wp","ni_p4_3",1,4.5,1.4,NA,1.9,NA,2023-10-16,10
"5071","10oct",1,"w","gedi",1,4,NA,0.02,NA,0.02,2023-10-16,10
"5072","10oct",14,"c","libi",1,4,NA,0.01,NA,0.02,2023-10-16,10
"5073","10oct",2,"c","gedi",1,4,NA,0.01,NA,0.02,2023-10-16,10
"5074","10oct",5,"wp","ni_p5_2",1,4,NA,0.01,NA,0.01,2023-10-16,10
"5075","10oct",6,"p","vepe",1,4,NA,0.04,NA,0.04,2023-10-16,10
"5076","10oct",10,"p","to",1,3.5,NA,0.01,NA,0.02,2023-10-16,10
"5077","10oct",10,"p","to",1,3.5,NA,0.02,NA,0.01,2023-10-16,10
"5078","10oct",16,"w","shar",1,3.5,NA,0.02,NA,0.01,2023-10-16,10
"5079","10oct",3,"p","to",1,3.5,NA,0.01,NA,0.03,2023-10-16,10
"5080","10oct",10,"p","bepe",1,3,0.6,NA,0.7,NA,2023-10-16,10
"5081","10oct",10,"p","ni_p10_7",1,3,0.7,NA,0.6,NA,2023-10-16,10
"5082","10oct",10,"p","to",1,3,NA,0.02,NA,0.02,2023-10-16,10
"5083","10oct",11,"c","shar",1,3,NA,0.02,NA,0.03,2023-10-16,10
"5084","10oct",14,"c","bepe",1,3,1,NA,1.2,NA,2023-10-16,10
"5085","10oct",4,"wp","ni_p4_5",1,3,1.7,NA,1.5,NA,2023-10-16,10
"5086","10oct",6,"p","gedi",1,3,NA,0.06,NA,0.03,2023-10-16,10
"5087","10oct",6,"p","vepe",1,3,NA,0.03,NA,0.03,2023-10-16,10
"5088","10oct",7,"c","gedi",1,3,NA,0.01,NA,0.01,2023-10-16,10
"5089","10oct",7,"c","pore",1,3,NA,0.01,NA,0.01,2023-10-16,10
"5090","10oct",9,"w","shar",1,3,NA,0.01,NA,0.02,2023-10-16,10
"5091","10oct",3,"p","to",1,2.5,NA,0.01,NA,0.01,2023-10-16,10
"5092","10oct",4,"wp","rapa",1,2.5,1.7,NA,1.2,NA,2023-10-16,10
"5093","10oct",6,"p","vepe",1,2.5,NA,0.02,NA,0.02,2023-10-16,10
"5094","10oct",6,"p","vepe",1,2.5,NA,0.03,NA,0.02,2023-10-16,10
"5095","10oct",9,"w","shar",1,2.5,NA,0.03,NA,0.02,2023-10-16,10
"5096","10oct",10,"p","to",1,2,NA,0.01,NA,0.02,2023-10-16,10
"5097","10oct",11,"c","bepe",1,2,0.6,NA,0.8,NA,2023-10-16,10
"5098","10oct",12,"wp","bepe",1,2,NA,0.01,NA,0.04,2023-10-16,10
"5099","10oct",13,"wp","ni_p13_6",1,2,0.7,NA,0.8,NA,2023-10-16,10
"5100","10oct",3,"p","to",1,2,NA,0.01,NA,0.01,2023-10-16,10
"5101","10oct",4,"wp","to",1,2,NA,0.02,NA,0.01,2023-10-16,10
"5102","10oct",6,"p","gedi",1,2,0.9,NA,0.6,NA,2023-10-16,10
"5103","10oct",6,"p","vepe",1,2,NA,0.05,NA,0.06,2023-10-16,10
"5104","10oct",9,"w","shar",1,2,NA,0.01,NA,0.02,2023-10-16,10
"5105","10oct",13,"wp","mean",1,1.5,NA,0.02,NA,0.03,2023-10-16,10
"5106","10oct",13,"wp","ni_p13_6",1,1.5,0.9,NA,1,NA,2023-10-16,10
"5107","10oct",9,"w","shar",1,1.5,NA,0.02,NA,0.01,2023-10-16,10
"5108","10oct",9,"w","shar",1,1.5,NA,0.02,NA,0.02,2023-10-16,10
"5109","10oct",4,"wp","rapa",1,1,NA,0.02,NA,0.02,2023-10-16,10
"5110","11nov",16,"w","coar",1,38,NA,0.06,0.9,NA,2023-11-13,11
"5111","11nov",16,"w","coar",1,34,NA,0.11,NA,0.05,2023-11-13,11
"5112","11nov",16,"w","coar",1,25,NA,0.06,NA,0.04,2023-11-13,11
